Id,MU2020,MU2015,MU2010,MU2005,MU2000,MU1995,MU1990
22225,1,1,0,0,0,0,0
22234,1,1,1,1,1,1,0
22235,1,1,1,1,1,1,0
22236,1,1,1,1,1,1,0
22256,1,0,0,0,0,0,0
22257,1,1,1,1,1,1,0
22258,1,1,1,1,1,1,0
22259,1,1,1,1,1,1,1
22260,1,1,1,1,1,1,1
22261,1,1,1,1,1,1,1
22262,1,1,1,1,1,1,1
22263,1,1,1,1,1,1,1
22264,1,1,1,1,1,1,0
22396,1,1,0,0,0,0,0
22397,1,1,0,0,0,0,0
22398,1,1,0,0,0,0,0
22401,1,1,0,0,0,0,0
22402,1,1,0,0,0,0,0
22403,1,1,0,0,0,0,0
22408,1,1,1,1,1,1,0
22409,1,1,1,1,1,1,0
22410,1,1,1,1,1,0,0
22430,1,1,1,1,1,1,0
22431,1,1,1,1,1,1,0
22432,1,1,1,1,1,1,1
22433,1,1,1,1,1,1,1
22434,1,1,1,1,1,1,1
22435,1,1,1,1,1,1,1
22436,1,1,1,1,1,1,1
22437,1,1,1,1,1,1,0
22438,1,1,1,1,0,1,0
22569,1,1,0,0,0,0,0
22570,1,1,0,0,0,0,0
22571,1,1,0,0,0,0,0
22572,1,1,0,0,0,0,0
22573,1,1,0,0,0,0,0
22574,1,1,0,0,0,0,0
22575,1,1,0,0,0,0,0
22576,1,1,0,0,0,0,0
22581,1,1,1,1,1,0,0
22582,1,1,1,1,1,0,0
22583,1,1,1,1,1,0,0
22603,1,1,1,1,1,1,0
22604,1,1,1,1,1,1,1
22605,1,1,1,1,1,1,1
22606,1,1,1,1,1,1,1
22607,1,1,1,1,1,1,1
22608,1,1,1,1,1,1,0
22609,1,1,1,1,1,1,0
22610,1,1,1,1,0,0,0
22611,1,1,1,1,0,0,0
22612,1,1,1,0,0,0,0
22742,1,1,0,0,0,0,0
22743,1,1,0,0,0,0,0
22744,1,1,0,0,0,0,0
22745,1,1,0,0,0,0,0
22746,1,1,0,0,0,0,0
22747,1,1,0,0,0,0,0
22748,1,1,0,0,0,0,0
22749,1,1,0,0,0,0,0
22754,1,1,1,1,1,0,0
22755,1,1,1,1,1,0,0
22756,1,1,1,1,1,0,0
22757,1,1,1,1,1,0,0
22775,1,1,0,0,0,0,0
22776,1,1,1,1,1,0,0
22777,1,1,1,1,1,1,1
22778,1,1,1,1,1,1,1
22779,1,1,1,1,1,1,1
22780,1,1,1,1,1,1,1
22781,1,1,1,1,1,0,0
22782,1,1,1,1,1,0,0
22783,1,1,1,0,0,0,0
22784,1,1,1,0,0,0,0
22785,1,1,1,1,1,1,0
22786,1,1,1,1,1,1,0
22787,1,1,1,1,1,1,0
22915,1,1,0,0,0,0,0
22928,1,1,1,1,1,0,0
22929,1,1,1,1,1,0,0
22930,1,1,1,1,1,0,0
22949,1,1,0,0,0,0,0
22950,1,1,1,1,1,1,1
22951,1,1,1,1,1,1,0
22952,1,1,1,1,0,0,0
22953,1,1,1,1,0,0,0
22956,1,1,1,0,0,0,0
22959,1,1,1,1,1,1,0
23096,1,1,0,0,0,0,0
23097,1,1,0,0,0,0,0
23098,1,0,0,0,0,0,0
23123,1,1,1,1,1,1,0
23124,1,1,1,1,1,1,0
23264,1,1,0,0,0,0,0
23265,1,1,0,0,0,0,0
23266,1,1,0,0,0,0,0
23269,1,1,0,0,0,0,0
23270,1,1,0,0,0,0,0
23271,1,0,0,0,0,0,0
23296,1,1,1,1,0,0,0
23297,1,1,1,1,1,0,0
23437,1,1,0,0,0,0,0
23438,1,1,0,0,0,0,0
23439,1,1,0,0,0,0,0
23467,1,1,1,1,1,0,0
23468,1,1,1,1,1,0,0
23469,1,1,1,1,1,0,0
23470,1,1,1,1,1,1,1
23471,1,1,1,1,1,1,1
23611,1,1,0,0,0,0,0
23612,1,1,0,0,0,0,0
23641,1,1,1,1,1,0,0
23642,1,1,1,1,1,0,0
23643,1,1,1,1,1,1,1
23644,1,1,1,1,1,1,1
23645,1,1,1,1,1,1,1
23785,1,1,0,0,0,0,0
23816,1,1,1,1,1,1,1
23817,1,1,1,1,1,1,1
23818,1,1,1,1,1,1,1
23819,1,1,1,1,1,1,1
23820,1,1,1,1,1,1,1
23989,1,1,1,1,1,1,1
23990,1,1,1,1,1,1,1
23991,1,1,1,1,1,1,1
23992,1,1,1,1,1,1,1
23993,1,1,1,1,1,1,1
24163,1,1,1,1,1,1,1
24164,1,1,1,1,1,1,1
24165,1,1,1,1,1,1,1
24166,1,1,1,1,1,1,1
24336,1,1,1,1,1,1,1
24337,1,1,1,1,1,1,1
24338,1,1,1,1,1,1,1
24339,1,1,1,1,1,0,0
24509,1,1,1,1,1,0,0
24510,1,1,1,1,1,0,0
24511,1,1,1,1,1,0,0
24512,1,1,1,1,1,0,0
24681,1,1,0,0,0,0,0
24682,1,1,0,0,0,0,0
24683,1,1,1,1,1,0,0
24684,1,1,1,1,1,0,0
24685,1,1,1,1,1,0,0
24855,1,1,0,0,0,0,0
24856,1,1,0,0,0,0,0
24857,1,1,1,1,1,0,0
25029,1,1,0,0,0,0,0
25202,1,1,0,0,0,0,0
25203,1,1,0,0,0,0,0
25375,1,1,0,0,0,0,0
25376,1,1,0,0,0,0,0
26069,1,0,0,0,0,0,0
26242,1,0,0,0,0,0,0
26243,1,0,0,0,0,0,0
26415,1,0,0,0,0,0,0
26416,1,0,0,0,0,0,0
26589,1,0,0,0,0,0,0
